vwap,transactions,ticker,timestamp,open,high,low,close,volume,sma_close_10
185.4644,616272,AAPL,2023-06-16 00:00:00+00:00,186.73,186.99,184.27,184.92,101256225,208.596
,511869,AAPL,2009-10-16 00:00:00+00:00,189.35,190.36,187.84,188.05,15408100,207.478
,822674,AAPL,2025-01-13 00:00:00+00:00,233.53,234.67,229.72,234.4,49630725,207.90900000000002
,1152721,AAPL,2019-10-17 00:00:00+00:00,235.09,236.15,233.52,235.28,17272897,206.504
225.78562606956268,1031749,AAPL,2024-10-02 00:00:00+00:00,225.89,227.37,223.02,226.78,32880605,209.76500000000001
,445394,AAPL,2009-12-07 00:00:00+00:00,193.32,193.77,188.68,188.95,25527100,208.86399999999998
183.28,576465,AAPL,2024-05-07 00:00:00+00:00,183.45,184.9,181.32,182.4,77305771,207.677
197.0361,716210,AAPL,2010-02-23 00:00:00+00:00,200.0,201.33,195.71,197.059,20539100,209.7279
182.1408,1286180,AAPL,2023-06-05 00:00:00+00:00,182.63,184.951,178.035,179.58,121946497,204.7509
181.3213,615639,AAPL,2009-09-16 00:00:00+00:00,177.99,182.75,177.88,181.87,26929400,199.9289
189.982,1500041,AAPL,2025-04-10 00:00:00+00:00,189.065,194.7799,183.0,190.42,121879981,200.4789
,614923,AAPL,2010-08-20 00:00:00+00:00,249.39,253.92,249.0,249.64,13722500,206.6379
169.9936,563911,AAPL,2007-10-17 00:00:00+00:00,172.69,173.04,169.18,172.75,40271900,200.4729
197.7519,599001,AAPL,2009-10-28 00:00:00+00:00,197.71,198.02,191.1,192.4,29228100,196.18490000000003
,600225,AAPL,2018-02-23 00:00:00+00:00,173.67,175.65,173.54,175.5,33329232,191.05689999999998
190.565,467952,AAPL,2018-11-16 00:00:00+00:00,190.5,194.97,189.46,193.53,36928253,191.5149
179.0738,1671524,AAPL,2025-04-08 00:00:00+00:00,186.7,190.335,169.2101,172.42,120859491,190.5169
,497327,AAPL,2025-09-11 00:00:00+00:00,226.875,230.45,226.65,230.03,50208578,193.814
,606168,AAPL,2022-01-31 00:00:00+00:00,170.16,175.0,169.51,174.78,115541590,193.334
176.7332,1210080,AAPL,2023-09-07 00:00:00+00:00,175.18,178.21,173.54,177.56,112488803,192.903
219.0689,816144,AAPL,2019-09-25 00:00:00+00:00,218.55,221.5,217.14,221.03,22481006,195.964
,899697,AAPL,2018-09-28 00:00:00+00:00,224.79,225.84,224.02,225.74,22929364,193.574
170.323,684303,AAPL,2022-01-19 00:00:00+00:00,170.0,171.08,165.94,166.23,92914792,192.922
238.5565,936709,AAPL,2025-01-31 00:00:00+00:00,247.19,247.19,233.44,236.0,101075128,197.282
,579473,AAPL,2019-09-18 00:00:00+00:00,221.06,222.85,219.44,222.77,25643093,202.00900000000001
,574045,AAPL,2024-12-16 00:00:00+00:00,247.99,251.38,247.65,251.04,51694753,207.76
235.2165,562501,AAPL,2025-01-29 00:00:00+00:00,234.12,239.855,234.01,239.36,45486100,214.454
,816144,AAPL,2024-11-13 00:00:00+00:00,224.01,226.65,222.76,225.12,48566217,213.96300000000002
219.9662,679980,AAPL,2025-03-11 00:00:00+00:00,223.805,225.8399,217.45,220.84,76137410,218.56900000000002
199.8096,680915,AAPL,2025-06-20 00:00:00+00:00,198.235,201.7,196.855,201.0,96813542,220.913
211.3283,501667,AAPL,2024-06-14 00:00:00+00:00,213.85,215.17,211.3,212.49,70122748,220.05900000000003
188.916,587461,AAPL,2008-06-05 00:00:00+00:00,186.25,189.84,185.7,189.43,26980200,216.42800000000003
,670324,AAPL,2018-11-07 00:00:00+00:00,205.97,210.06,204.13,209.95,33424434,220.8
212.7595,793743,AAPL,2019-07-31 00:00:00+00:00,216.42,221.37,211.3,213.04,69281361,218.504
194.8773,570472,AAPL,2009-12-14 00:00:00+00:00,195.37,197.43,192.56,196.98,17706800,215.925
,744248,AAPL,2018-06-05 00:00:00+00:00,193.07,193.94,192.36,193.31,21565963,210.152
,467219,AAPL,2025-01-21 00:00:00+00:00,224.0,224.42,219.38,222.64,98070429,208.47999999999996
243.187,366549,AAPL,2010-07-20 00:00:00+00:00,242.9,252.9,240.01,251.89,38391100,211.157
,501667,AAPL,2018-08-10 00:00:00+00:00,207.36,209.1,206.67,207.53,24611202,209.82600000000002
,552126,AAPL,2019-10-16 00:00:00+00:00,233.37,235.24,233.2,234.37,19286694,213.163
,558162,AAPL,2025-09-10 00:00:00+00:00,232.185,232.42,225.95,226.79,83440810,214.593
238.5565,936709,AAPL,2020-03-20 00:00:00+00:00,247.18,251.83,228.0,229.24,100423346,218.57399999999998
,149086,AAPL,2000-07-03 00:00:00+00:00,52.13,54.31,52.13,53.31,1264800,202.91
190.165,458154,AAPL,2007-12-14 00:00:00+00:00,190.37,200.0,189.54,190.39,24082600,200.645
,668917,AAPL,2025-07-17 00:00:00+00:00,210.57,211.8,209.59,210.02,48068141,201.949
182.0183,712692,AAPL,2024-01-04 00:00:00+00:00,182.15,183.0872,180.88,181.91,71983570,200.809
196.1507,530506,AAPL,2009-10-30 00:00:00+00:00,196.056,196.8,186.0667,188.5,25625900,197.39499999999998
228.6648,365242,AAPL,2025-02-04 00:00:00+00:00,227.25,233.13,226.65,232.8,45067301,195.48600000000002
229.1184,592895,AAPL,2024-07-18 00:00:00+00:00,230.28,230.44,222.27,224.18,66034585,197.151
210.6223,1005360,AAPL,2024-06-20 00:00:00+00:00,213.93,214.24,208.85,209.68,86172451,194.682
271.3276,1013846,AAPL,2025-10-31 00:00:00+00:00,276.99,277.32,269.16,270.37,86167123,199.04000000000002
238.0573,517293,AAPL,2025-01-15 00:00:00+00:00,234.635,238.96,234.43,237.87,39831969,199.903
185.0421,644015,AAPL,2009-10-01 00:00:00+00:00,185.35,186.22,180.7,180.8599,18739700,212.65799
176.215,560260,AAPL,2007-11-08 00:00:00+00:00,186.67,186.9,167.77,175.4663,67513500,211.16562
,555127,AAPL,2024-09-19 00:00:00+00:00,224.99,229.82,224.63,228.87,66781315,213.05061999999998
215.5066,784845,AAPL,2025-07-21 00:00:00+00:00,212.1,215.78,211.63,212.48,51377434,216.10762
228.3978,808546,AAPL,2024-07-17 00:00:00+00:00,229.45,231.4599,226.64,228.88,57345884,220.14562
211.8686,712565,AAPL,2024-08-08 00:00:00+00:00,213.11,214.2,208.83,213.31,47161149,218.19662
165.9651,610367,AAPL,2018-04-30 00:00:00+00:00,162.13,167.26,161.84,165.26,42427424,212.30462000000003
,549182,AAPL,2009-12-31 00:00:00+00:00,213.13,213.35,210.56,210.732,12586100,212.40982
194.3967,495048,AAPL,2025-04-16 00:00:00+00:00,198.36,200.7,192.37,194.27,59732423,204.79982
269.8162,588619,AAPL,2020-04-07 00:00:00+00:00,270.8,271.7,259.0,259.43,50721831,206.95582
210.6223,1005360,AAPL,2019-07-29 00:00:00+00:00,208.46,210.64,208.44,209.68,21673389,209.83783000000003
237.58,418803,AAPL,2025-09-08 00:00:00+00:00,239.3,240.15,236.34,237.88,48999495,216.0792
,485185,AAPL,2024-07-31 00:00:00+00:00,221.44,223.82,220.63,222.08,50036262,215.40019999999998
,614923,AAPL,2010-07-14 00:00:00+00:00,249.38,255.8,249.0,252.727,29001700,219.42489999999998
,679980,AAPL,2024-07-05 00:00:00+00:00,221.65,226.45,221.65,226.34,60412408,219.1709
242.9459,462887,AAPL,2020-03-16 00:00:00+00:00,241.95,259.08,240.0,242.21,80605865,222.0609
222.3956,556916,AAPL,2024-09-03 00:00:00+00:00,228.55,229.0,221.17,222.77,50190574,227.81189999999998
,718677,AAPL,2019-11-19 00:00:00+00:00,267.9,268.0,265.39,266.29,19069597,233.36769999999996
,542351,AAPL,2009-12-24 00:00:00+00:00,203.55,209.35,203.35,209.04,17888900,234.84470000000002
254.539,439294,AAPL,2019-11-01 00:00:00+00:00,249.54,255.93,249.16,255.82,37781334,234.4837
234.9316,489180,AAPL,2010-05-07 00:00:00+00:00,243.71,246.57,225.21,235.86,59857800,237.10170000000002
186.2045,726518,AAPL,2024-05-13 00:00:00+00:00,185.435,187.1,184.62,186.28,72044809,231.94170000000003
201.4224,596078,AAPL,2025-06-27 00:00:00+00:00,201.89,203.22,200.0,201.08,73188571,229.84170000000003
175.4779,636058,AAPL,2018-11-23 00:00:00+00:00,174.94,176.595,172.1,172.29,23623972,221.798
191.4301,452377,AAPL,2009-12-04 00:00:00+00:00,199.6995,199.88,190.28,193.32,29531600,218.496
178.9475,564982,AAPL,2023-09-20 00:00:00+00:00,179.26,179.695,175.4,175.49,58436181,211.82399999999998
,448224,AAPL,2025-02-25 00:00:00+00:00,248.0,250.0,244.91,247.04,48013272,214.25099999999998
217.9018,608588,AAPL,2018-10-11 00:00:00+00:00,214.52,219.5,212.32,214.45,53124392,209.067
176.6794,805046,AAPL,2023-11-02 00:00:00+00:00,175.52,177.78,175.46,177.57,77334752,205.92
187.9358,787233,AAPL,2024-01-18 00:00:00+00:00,186.09,189.14,185.83,188.63,78005754,199.201
171.5322,925213,AAPL,2024-03-08 00:00:00+00:00,169.0,173.7,168.94,170.73,76267041,192.688
181.8711,898763,AAPL,2024-05-06 00:00:00+00:00,182.354,184.2,180.42,181.71,78569667,192.231
182.7741,747518,AAPL,2024-05-07 00:00:00+00:00,183.45,184.9,181.32,182.4,77305771,190.363
193.102,774380,AAPL,2023-06-30 00:00:00+00:00,191.63,194.48,191.26,193.97,85213216,192.531
175.0352,835150,AAPL,2023-09-13 00:00:00+00:00,176.51,177.3,173.98,174.21,84267928,190.61999999999998
,637645,AAPL,2019-04-10 00:00:00+00:00,198.68,200.74,198.18,200.62,21695288,193.13299999999998
185.9465,1008871,AAPL,2024-01-02 00:00:00+00:00,187.15,188.44,183.885,185.64,82488674,186.993
174.8938,1167166,AAPL,2024-03-04 00:00:00+00:00,176.15,176.9,173.79,175.1,81510101,183.058
195.8833,1035410,AAPL,2025-05-23 00:00:00+00:00,193.665,197.7,193.46,195.27,78432918,184.828
208.176,970491,AAPL,2025-07-01 00:00:00+00:00,206.665,210.1865,206.1401,207.82,78788867,186.747
227.7892,1031749,AAPL,2025-09-10 00:00:00+00:00,232.185,232.42,225.95,226.79,83440810,192.353
225.4771,586188,AAPL,2018-09-13 00:00:00+00:00,223.52,228.35,222.57,226.41,41706377,196.823
249.8401,532893,AAPL,2010-08-23 00:00:00+00:00,251.79,252.0,245.25,245.8,14787200,203.16299999999998
195.623,1073191,AAPL,2009-10-30 00:00:00+00:00,196.056,196.8,186.0667,188.5,25625900,202.61599999999999
,646562,AAPL,2025-01-24 00:00:00+00:00,224.78,225.63,221.41,222.78,54697907,207.473
219.4531,876127,AAPL,2018-09-19 00:00:00+00:00,218.5,219.62,215.3,218.37,27123833,209.248
,881938,AAPL,1999-12-31 00:00:00+00:00,100.94,102.87,99.5,102.81,1462600,200.965
195.623,1073191,AAPL,2025-04-11 00:00:00+00:00,186.1,199.54,186.06,198.15,87435915,203.27
232.3535,510697,AAPL,2024-11-25 00:00:00+00:00,231.46,233.245,229.74,232.87,90152832,207.03000000000003
,866388,AAPL,2009-09-14 00:00:00+00:00,170.83,173.9,170.25,173.72,11500400,203.62
192.5761,509123,AAPL,2023-12-05 00:00:00+00:00,190.21,194.4,190.18,193.42,66628398,200.28300000000002
254.0231,489835,AAPL,2024-12-20 00:00:00+00:00,248.04,255.0,245.69,254.49,147495267,203.091
177.0098,501508,AAPL,2008-05-21 00:00:00+00:00,185.61,188.0,176.25,178.19,41344900,196.33
213.3495,651657,AAPL,2024-07-01 00:00:00+00:00,212.09,217.51,211.92,216.75,60402929,199.15500000000003
194.8203,533093,AAPL,2007-12-24 00:00:00+00:00,195.03,199.33,194.79,198.8,17150100,196.757
219.3267,1007838,AAPL,2025-08-07 00:00:00+00:00,218.875,220.85,216.58,220.03,90224834,196.923
261.7003,1160822,AAPL,2025-10-20 00:00:00+00:00,255.885,264.375,255.63,262.24,90483029,212.86599999999999
,407132,AAPL,2018-09-21 00:00:00+00:00,220.78,221.36,217.29,217.66,96246748,214.817
228.083,437779,AAPL,2025-02-03 00:00:00+00:00,229.99,231.83,225.7,228.01,73063301,214.331
176.7048,937419,AAPL,2023-09-12 00:00:00+00:00,179.49,180.13,174.82,176.3,90370192,214.589
172.6956,828408,AAPL,2024-04-11 00:00:00+00:00,168.34,175.46,168.16,175.04,91070275,212.75100000000003
238.2065,563611,AAPL,2025-01-15 00:00:00+00:00,234.635,238.96,234.43,237.87,39831969,211.089
,813602,AAPL,2019-09-18 00:00:00+00:00,221.06,222.85,219.44,222.77,25643093,215.54699999999997
,406761,AAPL,2019-10-07 00:00:00+00:00,226.27,229.93,225.84,227.06,30889269,216.57799999999997
215.9292,496946,AAPL,2025-03-21 00:00:00+00:00,211.56,218.84,211.28,218.27,94127768,218.525
203.3565,914593,AAPL,2025-06-30 00:00:00+00:00,202.01,207.39,199.2607,205.17,91912816,217.039
,550599,AAPL,2018-07-25 00:00:00+00:00,193.06,194.85,192.43,194.82,16826483,210.29699999999997
244.346,685447,AAPL,2019-10-24 00:00:00+00:00,244.51,244.8,241.81,243.58,17916255,212.88899999999998
,609511,AAPL,2008-07-21 00:00:00+00:00,166.9,167.5,161.12,166.29,48588200,206.717
191.4218,538826,AAPL,2010-01-29 00:00:00+00:00,201.08,202.2,190.25,192.063,44498300,208.2933
,768933,AAPL,2019-07-29 00:00:00+00:00,208.46,210.64,208.44,209.68,21673389,211.7573
256.4092,511382,AAPL,2025-10-22 00:00:00+00:00,262.65,262.85,255.43,258.45,45015254,213.81530000000004
210.5606,574972,AAPL,2025-03-14 00:00:00+00:00,211.25,213.95,209.58,213.49,60107582,212.8873
174.2297,509175,AAPL,2024-04-11 00:00:00+00:00,168.34,175.46,168.16,175.04,91070275,207.6853
245.6383,405771,AAPL,2020-03-25 00:00:00+00:00,250.75,258.25,244.3,245.52,75900510,210.4103
,784845,AAPL,2010-01-21 00:00:00+00:00,212.08,213.3138,207.21,208.072,21719800,210.7005
249.8401,532893,AAPL,2020-03-17 00:00:00+00:00,247.51,257.61,238.4,252.86,81013965,216.5045
184.8317,530407,AAPL,2007-10-24 00:00:00+00:00,185.81,187.21,179.24,185.93,46017200,210.7395
224.8579,606363,AAPL,2010-03-22 00:00:00+00:00,220.47,226.0,220.15,224.75,16300700,216.5855
183.8372,613892,AAPL,2023-06-05 00:00:00+00:00,182.63,184.951,178.035,179.58,121946497,215.3372
226.791,623242,AAPL,2025-03-10 00:00:00+00:00,235.54,236.16,224.22,227.48,71451281,217.1172
214.3924,505013,AAPL,2019-08-01 00:00:00+00:00,213.9,218.03,206.74,208.43,54017922,212.11520000000002
207.6892,617742,AAPL,2019-09-04 00:00:00+00:00,208.39,209.48,207.32,209.19,19216820,211.68519999999998
,608790,AAPL,2019-06-27 00:00:00+00:00,200.29,201.57,199.57,199.74,20899717,214.1552
,1073191,AAPL,2024-01-18 00:00:00+00:00,186.09,189.14,185.83,188.63,78005754,208.4662
170.7198,648626,AAPL,2008-07-03 00:00:00+00:00,169.59,172.17,165.75,170.12,18691500,204.671
168.8967,608914,AAPL,2007-11-20 00:00:00+00:00,165.67,171.79,163.53,168.85,55130100,196.27
,440451,AAPL,2018-09-13 00:00:00+00:00,223.52,228.35,222.57,226.41,41706377,200.31799999999998
,497327,AAPL,2024-11-19 00:00:00+00:00,226.98,230.16,226.66,228.28,36211774,200.671
228.3978,808546,AAPL,2024-10-31 00:00:00+00:00,229.34,229.83,225.37,225.91,64370086,205.304
227.2807,433164,AAPL,2020-03-23 00:00:00+00:00,228.08,228.5,212.61,224.37,84188208,204.993
,689998,AAPL,2018-08-24 00:00:00+00:00,216.6,216.9,215.11,216.16,18476356,205.76600000000002
237.58,418803,AAPL,2025-09-18 00:00:00+00:00,239.97,241.2,236.65,237.88,44249576,208.635
237.0292,898535,AAPL,2025-09-03 00:00:00+00:00,237.21,238.85,234.36,238.47,66061716,212.50799999999998
222.8124,859117,AAPL,2024-11-01 00:00:00+00:00,220.965,225.35,220.27,222.91,65276741,215.936
234.795,827529,AAPL,2024-10-15 00:00:00+00:00,233.61,237.49,232.37,233.85,64751367,222.30900000000003
195.8075,519151,AAPL,2023-07-28 00:00:00+00:00,194.67,196.626,194.14,195.83,48291443,225.007
172.9273,793618,AAPL,2024-03-11 00:00:00+00:00,172.94,174.38,172.05,172.75,58929918,219.641
226.3635,790096,AAPL,2024-07-08 00:00:00+00:00,227.09,227.85,223.25,227.82,59085861,219.59500000000003
215.9366,870760,AAPL,2024-09-16 00:00:00+00:00,216.54,217.22,213.92,216.32,59357427,218.63600000000002
203.4576,783994,AAPL,2025-05-21 00:00:00+00:00,205.17,207.04,200.71,202.09,59211774,216.408
173.7459,600318,AAPL,2023-10-20 00:00:00+00:00,175.31,175.42,172.64,172.88,64244028,212.08
178.5589,678103,AAPL,2023-11-06 00:00:00+00:00,176.38,179.43,176.21,179.23,63841310,206.215
222.8221,683037,AAPL,2025-01-22 00:00:00+00:00,219.79,224.12,219.79,223.83,64126500,204.75100000000003
177.4133,526074,AAPL,2023-08-16 00:00:00+00:00,177.13,178.54,176.5,176.57,46964857,200.11700000000002
212.6165,628771,AAPL,2025-05-01 00:00:00+00:00,209.08,214.56,208.9,213.32,57365675,198.06400000000002
228.4689,431685,AAPL,2024-11-21 00:00:00+00:00,228.88,230.155,225.7103,228.52,42108327,201.333
186.3292,584497,AAPL,2023-06-26 00:00:00+00:00,186.83,188.05,185.23,185.27,48088661,202.58499999999998
165.9651,610367,AAPL,2024-04-22 00:00:00+00:00,165.515,167.26,164.77,165.84,48116443,196.387
168.4404,584990,AAPL,2024-04-24 00:00:00+00:00,166.54,169.3,166.21,169.02,48251835,191.657
228.2164,651066,AAPL,2024-07-09 00:00:00+00:00,227.93,229.4,226.3721,228.68,48169822,194.31599999999997
224.9473,704897,AAPL,2024-07-22 00:00:00+00:00,227.01,227.78,223.09,223.96,48201835,199.424
221.6372,663965,AAPL,2024-09-06 00:00:00+00:00,223.95,225.24,219.77,220.82,48423011,203.58300000000003
247.4765,574045,AAPL,2025-02-25 00:00:00+00:00,248.0,250.0,244.91,247.04,48013272,205.904
213.2536,577436,AAPL,2025-03-17 00:00:00+00:00,213.31,215.22,209.97,214.0,48073426,209.647
210.5606,574972,AAPL,2025-07-17 00:00:00+00:00,210.57,211.8,209.59,210.02,48068141,209.317
269.0051,754451,AAPL,2025-11-07 00:00:00+00:00,269.795,272.29,266.77,268.47,48227365,213.31199999999998
184.005,551004,AAPL,2024-05-09 00:00:00+00:00,182.56,184.66,182.11,184.57,48982972,213.24200000000002
273.1083,705590,AAPL,2025-11-14 00:00:00+00:00,271.05,275.96,269.6,272.41,47431331,223.89899999999997
214.3924,505013,AAPL,2025-07-24 00:00:00+00:00,213.9,215.69,213.53,213.76,46022620,228.373
169.8623,571286,AAPL,2024-04-03 00:00:00+00:00,168.79,170.68,168.58,169.65,45571129,222.47000000000003
172.7333,530406,AAPL,2023-10-24 00:00:00+00:00,173.05,173.67,171.45,173.44,43816644,217.41800000000003
184.8317,530407,AAPL,2023-11-13 00:00:00+00:00,185.82,186.03,184.21,184.8,43627519,213.81599999999997
188.916,587461,AAPL,2023-12-04 00:00:00+00:00,189.98,190.05,187.4511,189.43,43389519,208.055
188.4788,530825,AAPL,2024-02-06 00:00:00+00:00,186.86,189.31,186.7695,189.3,43490759,205.58499999999998
167.3951,553239,AAPL,2024-04-18 00:00:00+00:00,168.03,168.64,166.55,167.04,43122903,201.287
225.4771,586188,AAPL,2024-08-22 00:00:00+00:00,227.79,228.34,223.9,224.53,43695321,196.893
219.9662,679980,AAPL,2024-09-04 00:00:00+00:00,221.66,221.78,217.48,220.85,43262758,200.52100000000002
227.2501,519573,AAPL,2024-09-24 00:00:00+00:00,228.645,229.35,225.73,227.37,43556068,196.017
203.6276,568214,AAPL,2025-06-04 00:00:00+00:00,202.91,206.24,202.1,202.82,43603985,194.923
198.7007,541843,AAPL,2025-06-12 00:00:00+00:00,199.08,199.68,197.3601,199.2,43904635,197.878
179.5493,548456,AAPL,2023-06-08 00:00:00+00:00,177.895,180.84,177.46,180.57,50214881,198.591
191.4032,568984,AAPL,2024-05-30 00:00:00+00:00,190.76,192.18,190.63,191.29,49947941,199.23999999999998
267.7248,706213,AAPL,2025-11-18 00:00:00+00:00,269.99,270.71,265.32,267.44,45677278,207.041
178.7093,705164,AAPL,2023-06-06 00:00:00+00:00,179.965,180.12,177.43,179.21,64848374,206.03199999999998
172.7156,688340,AAPL,2023-09-26 00:00:00+00:00,174.82,175.2,171.66,171.96,64588945,206.52399999999997
226.6453,767895,AAPL,2024-10-31 00:00:00+00:00,229.34,229.83,225.37,225.91,64370086,206.66199999999998
220.6569,646562,AAPL,2025-03-31 00:00:00+00:00,217.005,225.62,216.23,222.13,65299321,206.79000000000002
192.5679,548076,AAPL,2023-12-27 00:00:00+00:00,192.49,193.5,191.09,193.15,47899806,203.368
239.4992,469685,AAPL,2024-12-02 00:00:00+00:00,237.27,240.79,237.16,239.59,48137103,207.045
189.0424,530273,AAPL,2023-09-01 00:00:00+00:00,189.485,189.92,188.28,189.46,45766503,206.071
190.8613,515537,AAPL,2023-12-01 00:00:00+00:00,190.33,191.56,189.23,191.24,45704823,207.138
234.7502,450015,AAPL,2024-11-26 00:00:00+00:00,233.33,235.57,233.33,235.06,45986189,211.51500000000001
178.6901,524939,AAPL,2023-10-10 00:00:00+00:00,178.1,179.72,177.95,178.39,43698019,202.60999999999999
209.7114,806841,AAPL,2025-05-12 00:00:00+00:00,210.97,211.2679,206.75,210.79,63775814,205.76799999999997
198.6614,423067,AAPL,2025-05-09 00:00:00+00:00,199.0,200.5399,197.535,198.53,36453923,208.425
235.2928,551789,AAPL,2025-03-06 00:00:00+00:00,234.435,237.86,233.1581,235.33,45170419,209.36700000000002
211.308,550863,AAPL,2025-05-15 00:00:00+00:00,210.95,212.96,209.54,211.45,45029473,208.29899999999998
200.9086,549615,AAPL,2025-05-28 00:00:00+00:00,200.59,202.73,199.9,200.42,45339678,209.02599999999998
196.4448,520881,AAPL,2025-06-18 00:00:00+00:00,195.94,197.57,195.07,196.58,45394689,204.725
209.5067,542351,AAPL,2025-07-30 00:00:00+00:00,211.895,212.39,207.72,209.05,45512514,206.68400000000003
256.8692,649161,AAPL,2025-10-06 00:00:00+00:00,257.99,259.07,255.05,256.69,44664118,213.22899999999998
258.6829,687110,AAPL,2025-10-22 00:00:00+00:00,262.65,262.85,255.43,258.45,45015254,215.56799999999998
267.0053,661981,AAPL,2025-10-27 00:00:00+00:00,264.88,269.12,264.6501,268.81,44888152,224.61000000000004
267.9843,705038,AAPL,2025-11-17 00:00:00+00:00,268.815,270.49,265.73,267.46,45018260,230.277
189.7899,335946,AAPL,2019-05-17 00:00:00+00:00,186.93,190.9,186.76,189.0,32879090,229.324
220.8758,553265,AAPL,2024-08-13 00:00:00+00:00,219.01,221.89,219.01,221.27,44155331,227.91799999999998
229.9932,598029,AAPL,2025-09-02 00:00:00+00:00,229.25,230.85,226.97,229.72,44075638,229.74499999999998
169.9252,509879,AAPL,2023-10-31 00:00:00+00:00,169.35,170.9,167.9,170.77,44846017,226.77999999999997
193.1207,534165,AAPL,2024-01-26 00:00:00+00:00,194.27,194.76,191.94,192.42,44594011,226.36399999999998
169.9936,563911,AAPL,2024-04-26 00:00:00+00:00,169.88,171.34,169.18,169.3,44838354,222.38899999999998
191.0826,566908,AAPL,2024-05-20 00:00:00+00:00,189.325,191.9199,189.01,191.04,44361275,215.82399999999998
225.4305,562637,AAPL,2024-08-16 00:00:00+00:00,223.92,226.8271,223.6501,226.05,44340240,212.584
221.236,609494,AAPL,2024-09-11 00:00:00+00:00,221.455,223.09,217.89,222.66,44587072,207.969
227.4472,492068,AAPL,2024-11-14 00:00:00+00:00,225.02,228.87,225.0,228.22,44923941,204.04500000000002
228.083,437779,AAPL,2024-11-18 00:00:00+00:00,225.25,229.74,225.17,228.02,44686020,207.94699999999997
246.0624,500769,AAPL,2024-12-09 00:00:00+00:00,241.83,247.24,241.75,246.75,44649232,210.49499999999998
235.0413,486474,AAPL,2025-02-12 00:00:00+00:00,231.2,236.96,230.68,236.87,45243292,211.20999999999998
228.6648,365242,AAPL,2024-11-19 00:00:00+00:00,226.98,230.16,226.66,228.28,36211774,216.961
231.2132,497327,AAPL,2025-02-04 00:00:00+00:00,227.25,233.13,226.65,232.8,45067301,220.99899999999997
248.069,455625,AAPL,2024-12-11 00:00:00+00:00,247.96,250.8,246.2601,246.49,45205814,228.718
203.548,491748,AAPL,2025-08-05 00:00:00+00:00,203.4,205.34,202.16,202.92,44155079,229.906
187.2038,609218,AAPL,2019-05-13 00:00:00+00:00,187.71,189.48,182.85,185.72,57430623,225.873
220.0734,495018,AAPL,2025-03-24 00:00:00+00:00,221.0,221.48,218.58,220.73,44299483,225.68
238.0573,517293,AAPL,2025-09-18 00:00:00+00:00,239.97,241.2,236.65,237.88,44249576,226.64600000000002
231.6614,782526,AAPL,2024-07-10 00:00:00+00:00,229.3,233.08,229.25,232.98,62627687,227.142
234.9027,822674,AAPL,2024-07-15 00:00:00+00:00,236.48,237.23,233.09,234.4,62631252,225.90699999999998
219.4531,876127,AAPL,2024-08-01 00:00:00+00:00,224.37,224.48,217.02,218.36,62500996,224.05599999999998
210.6883,741724,AAPL,2024-08-07 00:00:00+00:00,206.9,213.64,206.39,209.82,63516417,222.20999999999998
225.9759,832119,AAPL,2024-10-01 00:00:00+00:00,229.52,229.65,223.74,226.21,63285048,221.551
238.8414,679032,AAPL,2025-09-16 00:00:00+00:00,237.175,241.22,236.3235,238.15,63421099,220.717
192.5761,509123,AAPL,2018-11-14 00:00:00+00:00,193.9,194.48,185.93,186.8,60800957,219.10500000000002
227.9958,426385,AAPL,2025-08-25 00:00:00+00:00,226.48,229.3,226.23,227.16,30983133,223.24900000000002
230.023,387841,AAPL,2025-08-27 00:00:00+00:00,228.61,230.9,228.26,230.49,31259513,224.225
190.8214,562755,AAPL,2023-07-06 00:00:00+00:00,189.84,192.02,189.2,191.81,45156009,219.618
193.2011,525855,AAPL,2023-07-24 00:00:00+00:00,193.41,194.91,192.25,192.75,45505097,215.59500000000003
189.1084,602458,AAPL,2023-09-05 00:00:00+00:00,188.28,189.98,187.61,189.7,45280027,211.125
189.0056,544714,AAPL,2024-02-09 00:00:00+00:00,188.65,189.99,188.0,188.85,45155216,208.17399999999998
182.9876,549250,AAPL,2024-02-23 00:00:00+00:00,185.01,185.04,182.23,182.52,45119677,205.44400000000002
182.4822,518609,AAPL,2024-05-08 00:00:00+00:00,182.85,183.07,181.45,182.74,45057087,201.097
216.194,651444,AAPL,2024-09-17 00:00:00+00:00,215.75,216.9,214.5,216.79,45519339,198.961
221.7744,647166,AAPL,2024-11-04 00:00:00+00:00,220.99,222.79,219.71,222.01,44944468,202.482
237.4858,515212,AAPL,2025-01-29 00:00:00+00:00,234.12,239.855,234.01,239.36,45486100,203.702
245.1726,493920,AAPL,2025-01-06 00:00:00+00:00,244.31,247.33,243.2,245.0,45045571,205.15300000000002
179.6595,532485,AAPL,2023-08-28 00:00:00+00:00,180.09,180.59,178.545,180.19,43820697,203.991
178.9475,564982,AAPL,2023-08-14 00:00:00+00:00,177.97,179.69,177.305,179.46,43675627,202.662
176.8623,592323,AAPL,2023-10-17 00:00:00+00:00,176.645,178.42,174.8,177.15,57549350,201.407
171.4932,610143,AAPL,2023-10-25 00:00:00+00:00,171.88,173.06,170.65,171.1,57156962,199.632
170.323,684303,AAPL,2024-03-26 00:00:00+00:00,170.0,171.42,169.58,169.71,57388449,198.351
211.8686,712565,AAPL,2025-05-01 00:00:00+00:00,209.08,214.56,208.9,213.32,57365675,201.409
236.6232,268955,AAPL,2024-11-29 00:00:00+00:00,234.81,237.81,233.97,237.33,28481377,203.463
